S.NO.,COLLEGE NAME,PROGRAM NAME,UR,OBC,SC,ST,EWS,PwBD,
1140,Shaheed Sukhdev College Business Studies,Bachelor of Management Studies (BMS),554.9995191,436.1153624,378.8527709,264.3901534,484.2878358,353.4399063,
1141,Shaheed Sukhdev College Business Studies,Bachelor of Business Administration(Financial Investment Analysis) (BBA(FIA)),577.2048687,470.3525885,410.3938939,312.8541803,522.0328726,378.4217437,
1142,Shivaji College,B.A. (Hons.) Economics,725.3233387,455.8389493,364.9041252,159.8894025,481.3977413,,
1143,Shivaji College,B.A. (Hons.) English,661.2170478,519.9965363,468.050563,461.1861904,485.5329686,,
1144,Shivaji College,B.A. (Hons.) Geography,695.3320009,610.8716098,533.1715191,551.9568985,513.7938959,294.4846003,
1145,Shivaji College,B.A. (Hons.) Hindi,299.2040018,146.8188473,122.3886129,,249.2521615,,
1146,Shivaji College,B.A. (Hons.) History,648.120373,544.4998756,477.0884406,463.0359546,467.68459,,
1147,Shivaji College,B.A. (Hons.) Political Science,713.5052938,620.1814192,597.0209353,570.6955275,574.3335517,205.4439835,
1148,Shivaji College,B.A. (Hons.) Sanskrit,341.8807153,99.9770765,179.8094971,,176.4937694,,
1149,Shivaji College,B.Com,750.4251109,602.9481146,515.9861883,327.8337098,641.5885157,570.0923241,
1150,Shivaji College,B.Com (Hons.),772.5748756,647.7921436,560.9689996,430.4330448,669.9332449,416.8524369,
1151,Shivaji College,B.Sc (Prog.) Life Science,489.6731311,414.7367097,335.0654823,271.4526992,413.6084501,,
1152,Shivaji College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,295.1374231,222.0222302,148.0990589,80.9638614,223.0993147,,
1153,Shivaji College,B.Sc (Prog.) Physical Science with Chemistry,255.306065,202.9483736,122.0990081,,201.5348571,,
1154,Shivaji College,B.Sc (Hons.) Bio-Chemistry,574.6532579,512.6225387,428.395658,377.3514902,495.3230133,107.9628215,
1155,Shivaji College,B.Sc (Hons.) Botany,504.7416933,439.7221123,361.1076674,314.9394823,423.1426607,,
1156,Shivaji College,B.Sc (Hons.) Chemistry,340.2039417,277.6956154,193.2454335,117.8105726,301.499002,,
1157,Shivaji College,B.Sc (Hons.) Mathematics,539.6499843,410.7618062,294.3258431,113.9372301,421.5100645,,
1158,Shivaji College,B.Sc (Hons.) Physics,339.6405885,255.3144343,172.107051,11.929582,255.1082637,,
1159,Shivaji College,B.Sc (Hons.) Zoology,531.9565773,462.7148427,394.085688,342.147345,454.0200584,296.6260865,
1160,Shivaji College,B.A. (Hons.) Business Economics,425.7062509,289.700053,201.2728293,,303.1513227,,
1161,Shivaji College,B.A Program (History + Political Science),628.4677454,510.5350036,444.8534797,420.2220026,446.7999384,171.6787373,
1162,Shivaji College,B.A Program (English + Sociology),660.7272261,536.9819255,498.0944979,541.9383827,459.2542929,239.9440512,
1163,Shivaji College,B.A Program (Geography + History),636.8544041,531.3171192,490.8736684,521.0073829,498.5309065,,
1164,Shivaji College,B.A Program (Hindi + History),562.9847006,439.4531817,387.9138548,390.8721652,367.6007208,287.7225032,
1165,Shivaji College,B.A Program (Geography + Political Science),667.0951283,565.1976022,543.3393915,534.9673164,517.3117898,,
1166,Shivaji College,B.A Program (Hindi + Political Science),574.8553691,442.4334738,492.9151923,220.8673419,351.6327165,228.4946651,
1167,Shivaji College,B.A Program (Economics + Political Science),653.3110407,517.5513012,458.1264519,430.3436663,550.9499392,,
1168,Shivaji College,B.A Program (Hindi + Geography),571.3451072,494.8709302,446.891674,444.415708,430.4348298,,
1169,Shivaji College,B.A Program (Economics + Geography),660.6636436,568.1345592,488.8454591,495.902238,536.8953714,,
1170,Shivaji College,B.A Program (English + Economics),687.4079666,526.7279461,478.0959371,410.7675903,545.5838861,,
1171,Shri Ram College of Commerce,B.Com (Hons.),917.4305733,849.420209,792.4889146,747.5161822,874.1215703,726.8842867,
1172,Shri Ram College of Commerce,B.A. (Hons.) Economics,908.9028325,802.255158,722.7448906,609.9305017,824.3039519,610.2727581,
1173,Shyam Lal College,B.A. (Hons.) Economics,671.2185635,395.2176791,306.201128,,382.2807123,,
1174,Shyam Lal College,B.A. (Hons.) English,636.6164902,469.9402721,433.8796207,387.9741094,451.3136349,,
1175,Shyam Lal College,B.A. (Hons.) Hindi,309.1984296,148.5328412,128.1225516,,,250.6418818,
1176,Shyam Lal College,B.A. (Hons.) History,621.173742,495.8895523,451.1741215,479.8616792,388.050829,,
1177,Shyam Lal College,B.A. (Hons.) Political Science,672.4279542,581.7043542,518.825494,533.8366079,499.9206188,154.7020682,
1178,Shyam Lal College,B.Com,706.4693439,548.4529954,450.3599091,223.3914148,585.5814968,,
1179,Shyam Lal College,B.Com (Hons.),739.1157081,587.0032949,499.5006794,239.3770816,608.5006545,367.5172374,
1180,Shyam Lal College,B.Sc (Prog.) Physical Science with Electronics,254.5424896,193.3209711,122.6948925,112.2584078,195.8250465,,
1181,Shyam Lal College,B.Sc (Prog.) Physical Science with Chemistry,233.4480401,171.6229723,68.8004872,,161.0458146,,
1182,Shyam Lal College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,293.1987248,213.4874751,153.7312044,19.2584624,220.2513666,,
1183,Shyam Lal College,B.Sc (Hons.) Chemistry,340.0651504,281.3094269,181.8922079,,268.3976672,,
1184,Shyam Lal College,B.Sc (Hons.) Mathematics,524.7399443,415.8459159,314.2579537,177.39105,405.8082261,,
1185,Shyam Lal College,B.A Program (Economics + OMSP),617.7742351,442.9860395,376.251952,258.0067783,427.1111049,,
1186,Shyam Lal College,B.A Program (English + Economics),664.4040821,504.8182517,443.6297528,413.65746,530.7733223,,
1187,Shyam Lal College,B.A Program (English + Political Science),627.8169572,516.1977121,495.5699363,534.8011158,483.9331044,309.3908932,
1188,Shyam Lal College,B.A Program (Economics + Political Science),614.0500317,469.562878,429.6899418,362.8266204,422.0573269,,
1189,Shyam Lal College,B.A Program (History + Political Science),603.7805407,462.1833519,430.9563288,442.8304531,361.7143384,,
1190,Shyam Lal College,B.A Program (Hindi + History),536.3451222,420.5084786,383.5595987,353.2869438,389.5163205,299.8870281,
1191,Shyam Lal College (Evening),B.Com,642.7733352,467.8127255,351.3500388,,493.5117331,,
1192,Shyam Lal College (Evening),B.Com (Hons.),682.3760735,524.0602907,429.7057424,134.2666653,551.5300041,,
1193,Shyam Lal College (Evening),B.A. (Hons.) Economics,614.7962091,339.8346068,207.9378527,,304.4425963,,
1194,Shyam Lal College (Evening),B.A. (Hons.) Hindi,215.3397441,108.4140088,,,,,
1195,Shyam Lal College (Evening),B.A. (Hons.) Political Science,569.7381186,435.8754415,389.5330867,356.5702245,330.4464184,,
1196,Shyam Lal College (Evening),B.A Program (English + Economics),622.0627556,428.82495,368.6495916,386.5874001,465.1762284,,
1197,Shyam Lal College (Evening),B.A Program (History + Political Science),533.7855061,395.2281147,341.7523996,315.2305453,297.3319631,,
1198,Shyam Lal College (Evening),B.A Program (Computer Applications + Mathematics),580.1522809,464.2767848,384.7627909,228.033071,438.0549397,,
1199,Shyam Lal College (Evening),B.A Program (Economics + Mathematics),583.1059246,365.0500144,231.100022,,297.306792,,
1200,Shyam Lal College (Evening),B.A Program (History + Mathematics),499.9899346,342.6897923,240.3930813,339.4957423,278.0719975,,
1201,Shyam Lal College (Evening),B.A Program (English + Computer Applications),577.490761,454.6682011,409.8209575,257.4711244,437.6173216,,
1202,Shyam Lal College (Evening),B.A Program (English + History),550.7595136,413.0256499,389.1090741,348.6901472,346.6565336,,
1203,Shyam Lal College (Evening),B.A Program (Hindi + Computer Applications),499.6011904,348.2521849,263.1734175,,338.0445385,,
1204,Shyam Lal College (Evening),B.A Program (Hindi + Economics),534.3845536,376.3317507,315.9319384,254.9925883,314.7251677,,
1205,Shyam Lal College (Evening),B.A Program (Hindi + History),494.2192728,360.6517961,331.2037225,,266.3031051,,
1206,Shyam Lal College (Evening),B.A Program (Computer Applications + Political Science),554.1707877,397.2755539,303.0731719,102.5920285,368.4336892,,
1207,Shyam Lal College (Evening),B.A Program (Economics + Political Science),552.3379932,385.3598263,337.7210716,242.3978744,329.310791,,
1208,Shyama Prasad Mukherji College For Women (W),B.A. (Hons.) Applied Psychology,758.7453498,559.9979159,518.2380496,465.1192647,513.4827605,494.4113935,
1209,Shyama Prasad Mukherji College For Women (W),B.A. (Hons.) Economics,642.2040066,318.6194623,171.1495332,,296.5645249,,
1210,Shyama Prasad Mukherji College For Women (W),B.A. (Hons.) English,646.1607811,477.5064968,455.0726341,380.2617109,450.3446481,315.8452531,
1211,Shyama Prasad Mukherji College For Women (W),B.A. (Hons.) Hindi,228.5458,,191.4319168,,,,
1212,Shyama Prasad Mukherji College For Women (W),B.A. (Hons.) History,613.3715587,455.62467,437.441659,324.9842417,325.7641832,,
1213,Shyama Prasad Mukherji College For Women (W),B.A. (Hons.) Geography,622.2888344,493.5244505,425.9484325,427.13171,390.9664047,,
1214,Shyama Prasad Mukherji College For Women (W),B.Sc (Hons.) Mathematics,486.9658098,352.6587226,243.5977,225.7621568,350.4025428,,
1215,Shyama Prasad Mukherji College For Women (W),B.A. (Hons.) Philosophy,560.4703842,386.1978701,319.0650127,229.7181753,322.5233427,,
1216,Shyama Prasad Mukherji College For Women (W),B.A. (Hons.) Political Science,642.9261828,510.4540121,446.9896631,362.9826452,340.6268679,,
1217,Shyama Prasad Mukherji College For Women (W),B.A. (Hons.) Sanskrit,161.2746445,137.9655266,105.5584344,,,,
1218,Shyama Prasad Mukherji College For Women (W),B.Com (Hons.),711.4523667,538.1609278,451.1538965,291.1086646,567.6392925,,
1219,Shyama Prasad Mukherji College For Women (W),B.Com,669.3297991,487.06102,380.1343121,220.178244,511.9660432,,
1220,Shyama Prasad Mukherji College For Women (W),B.Sc (Hons.) Computer Science,563.2220847,466.1549317,384.0024846,268.2612231,489.2013822,,
1221,Shyama Prasad Mukherji College For Women (W),Bachelor of Elementary Education (B.El.Ed.),618.5899182,527.9907437,518.0407669,387.6776275,453.1377102,198.8837481,
1222,Shyama Prasad Mukherji College For Women (W),B.A Program (Hindi + Geography),563.0458545,497.6101381,423.7273428,,318.47467,,
1223,Shyama Prasad Mukherji College For Women (W),B.A Program (Hindi + History),512.7909172,372.8463112,361.5548625,,215.8133076,,
1224,Shyama Prasad Mukherji College For Women (W),B.A Program (Hindi + Philosophy),533.2864069,353.9278799,328.0681452,321.1247395,208.6834981,,
1225,Shyama Prasad Mukherji College For Women (W),B.A Program (Hindi + Political Science),522.1188787,382.029278,373.7989643,,229.5699981,,
1226,Shyama Prasad Mukherji College For Women (W),B.A Program (Sanskrit + History),181.2147276,,,,,,
1227,Shyama Prasad Mukherji College For Women (W),B.A Program (Sanskrit + Music),,,,,,,
1228,Shyama Prasad Mukherji College For Women (W),B.A Program (Sanskrit + Political Science),242.8763188,,,,,,
1229,Shyama Prasad Mukherji College For Women (W),B.A Program (Computer Applications + Economics),604.2902858,363.1960452,146.3684966,,380.1757771,,
1230,Shyama Prasad Mukherji College For Women (W),B.A Program (Computer Applications + Geography),532.3422769,414.693408,267.8548175,,252.1645323,,
1231,Shyama Prasad Mukherji College For Women (W),B.A Program (Computer Applications + Mathematics),562.1549417,432.8915051,313.3362002,145.1565497,397.2856107,,
1232,Shyama Prasad Mukherji College For Women (W),B.A Program (Economics + Food Technology),586.6505543,435.6616391,342.2184344,,458.6466892,,
1233,Shyama Prasad Mukherji College For Women (W),B.A Program (Economics + Geography),601.8147488,483.9856138,377.0788621,360.3059139,375.8655916,,
1234,Shyama Prasad Mukherji College For Women (W),B.A Program (Economics + History),597.0446622,459.8387695,462.9529704,367.852772,297.3879123,,
1235,Shyama Prasad Mukherji College For Women (W),B.A Program (Economics + Mathematics),616.9029056,344.4829817,201.3866728,,274.3800999,,
1236,Shyama Prasad Mukherji College For Women (W),B.A Program (Economics + Philosophy),584.9696361,388.1749336,304.7869377,,245.7189581,,
1237,Shyama Prasad Mukherji College For Women (W),B.A Program (Economics + Political Science),601.1459421,423.3204507,357.7489505,146.7938745,339.3570895,,
1238,Shyama Prasad Mukherji College For Women (W),B.A Program (Economics + Sociology),597.7833877,427.4091517,359.0851577,138.6965111,332.2585661,,
1239,Shyama Prasad Mukherji College For Women (W),B.A Program (Food Technology (FT) + History),520.6377064,383.2254847,330.177008,247.8675836,297.4867885,,
1240,Shyama Prasad Mukherji College For Women (W),B.A Program (Geography + History),626.7621296,514.5324797,427.3799842,494.2822399,476.7139516,,
1241,Shyama Prasad Mukherji College For Women (W),B.A Program (Geography + Mathematics),529.8381195,369.9056137,251.6110984,,233.0000692,,
1242,Shyama Prasad Mukherji College For Women (W),B.A Program (Geography + Political Science),634.3394667,526.0170954,484.7452566,464.0681632,414.8870215,,
1243,Shyama Prasad Mukherji College For Women (W),B.A Program (History + Music),472.7168529,227.0535648,274.1777235,,171.1395499,,
1244,Shyama Prasad Mukherji College For Women (W),B.A Program (History + Philosophy),575.0646227,422.7590785,384.0924616,232.3030668,226.7791685,,
1245,Shyama Prasad Mukherji College For Women (W),B.A Program (History + Political Science),602.2596445,441.2264998,412.1980924,328.3142053,308.8252132,,
1246,Shyama Prasad Mukherji College For Women (W),B.A Program (History + Sociology),609.8117835,462.2745081,389.9242653,413.4510256,264.385132,,
1247,Shyama Prasad Mukherji College For Women (W),B.A Program (Human Development and Family Empowerment (HDFE) + Political Science),524.4021584,325.224556,268.7682055,260.5492665,,,
1248,Shyama Prasad Mukherji College For Women (W),B.A Program (Human Development and Family Empowerment (HDFE) + Sociology),545.9271513,334.4971184,292.0814269,,440.6444291,216.8543642,
1249,Shyama Prasad Mukherji College For Women (W),B.A Program (Music + Political Science),470.8729616,282.9386136,177.4554924,,,,
1250,Shyama Prasad Mukherji College For Women (W),B.A Program (Philosophy + Political Science),576.5044575,406.2160939,408.3066735,361.2883767,290.9751911,,
1251,Shyama Prasad Mukherji College For Women (W),B.A Program (Sanskrit + Philosophy),263.023004,,,,,,
1252,Shyama Prasad Mukherji College For Women (W),B.A Program (Hindi + Sociology),563.502101,398.9966685,430.1310781,,,,
1253,Sri Aurobindo College (Day),B.A. (Hons.) English,659.5286836,513.4622522,464.4742528,437.8887726,500.6516745,,
1254,Sri Aurobindo College (Day),B.A. (Hons.) Hindi,271.0176168,154.0281068,74.2255981,,187.3911599,,
1255,Sri Aurobindo College (Day),B.A. (Hons.) Political Science,704.8777672,616.423269,546.8540786,548.531133,568.4456006,325.7529743,
1256,Sri Aurobindo College (Day),B.Com,754.0023219,612.2409215,502.7764696,205.5058992,665.2464819,,
1257,Sri Aurobindo College (Day),B.Com (Hons.),787.7812285,674.4856458,579.1940477,382.5219393,704.3162737,,
1258,Sri Aurobindo College (Day),B.Sc (Prog.) Life Science,486.3922567,410.0380214,333.596257,281.2926481,409.9501399,,
1259,Sri Aurobindo College (Day),B.Sc (Hons.) Electronics,313.778149,234.3005184,175.9557318,40.9409113,234.1109081,,
1260,Sri Aurobindo College (Day),B.Sc (Prog.) Physical Science with Chemistry,232.9572978,173.7171401,68.0739002,,158.4332853,,
1261,Sri Aurobindo College (Day),B.A Program (Sanskrit + Economics),482.9487289,317.9540127,,,282.0523551,,
1262,Sri Aurobindo College (Day),B.A Program (Sanskrit + History),291.6851903,133.8888673,,,,,
1263,Sri Aurobindo College (Day),B.A Program (Sanskrit + Political Science),384.9347277,127.6855237,291.3056589,,,,
1264,Sri Aurobindo College (Day),B.A Program (Commerce + Economics),706.7708528,534.9323044,458.2941842,269.8069589,566.0612593,,
1265,Sri Aurobindo College (Day),B.A Program (Economics + History),621.1729836,462.9174688,406.6987305,350.0462352,397.3208865,,
1266,Sri Aurobindo College (Day),B.A Program (Economics + Political Science),628.0831605,464.5775036,427.7588452,394.0404095,450.6700436,,
1267,Sri Aurobindo College (Day),B.A Program (History + Political Science),606.99049,483.1760249,418.1114594,388.9063463,412.5877388,,
1268,Sri Aurobindo College (Evening),B.A. (Hons.) English,596.6163705,426.5124507,380.4839538,326.9984717,398.0926512,,
1269,Sri Aurobindo College (Evening),B.A. (Hons.) Economics,635.6488021,342.9363749,232.7065447,,333.3637016,,
1270,Sri Aurobindo College (Evening),B.Com,652.4633474,475.0682174,355.9974453,257.5378758,503.3753713,,
1271,Sri Aurobindo College (Evening),B.Com (Hons.),691.1509058,542.8213499,433.6632155,331.3930092,592.328529,,
1272,Sri Aurobindo College (Evening),B.A. (Hons.) Hindi,202.9213383,165.7410697,,,,,
1273,Sri Aurobindo College (Evening),B.A. (Hons.) Applied Psychology,731.0672182,549.2807133,494.6022551,427.4096293,521.1453147,,
1274,Sri Aurobindo College (Evening),B.A Program (English + History),553.9515936,413.71419,371.5746925,381.4810542,356.767832,,
1275,Sri Aurobindo College (Evening),B.A Program (Economics + Political Science),547.0063855,379.5010477,326.1217575,223.3592159,324.1852636,,
1276,Sri Aurobindo College (Evening),B.A Program (Economics + History),543.1618594,385.936805,335.0169704,249.0879085,335.8992044,,
1277,Sri Aurobindo College (Evening),B.A Program (Economics + Music),641.0681157,478.3869512,378.2868767,335.1837147,335.1031241,,
1278,Sri Aurobindo College (Evening),B.A Program (English + Political Science),564.4572666,459.6856773,382.5787468,439.3250855,386.3749677,,
1279,Sri Aurobindo College (Evening),B.A Program (English + Sanskrit),485.4698712,281.4485213,225.4842789,,237.0470341,,
1280,Sri Aurobindo College (Evening),B.A Program (Hindi + History),496.4835085,356.5940435,330.0418206,,259.8895699,,
1281,Sri Aurobindo College (Evening),B.A Program (Hindi + Political Science),497.2618171,362.9966601,332.2907592,149.4968551,269.2085957,,
1282,Sri Aurobindo College (Evening),B.A Program (Hindi + Music),612.6222239,410.1883369,407.7932852,228.0913995,274.6523468,,
1283,Sri Aurobindo College (Evening),B.A Program (Hindi + Sanskrit),434.6826251,232.4354293,225.0272269,,227.4259477,,
1284,Sri Aurobindo College (Evening),B.A Program (Hindi + Physical Education),511.6963301,391.7346935,362.3112996,,377.1070619,,
1285,Sri Aurobindo College (Evening),B.A Program (History + Political Science),535.8175929,393.9352251,342.0559174,320.6644569,341.2627027,,
1286,Sri Aurobindo College (Evening),B.A Program (History + Physical Education),535.5716199,405.9234772,425.8222729,421.6116552,359.7667251,,
1287,Sri Aurobindo College (Evening),B.A Program (History + Music),536.8453208,433.7579368,411.9913327,314.9467566,297.8414287,,
1288,Sri Aurobindo College (Evening),B.A Program (English + Music),644.1680889,494.1677876,481.195017,341.1525436,425.7525651,,
1289,Sri Aurobindo College (Evening),B.A Program (English + Physical Education),582.2669472,519.2772362,478.0964281,432.9063825,437.8517932,,
1290,Sri Aurobindo College (Evening),B.A Program (Economics + Sanskrit),522.4752923,294.0392887,320.0655185,,238.6046932,,
1291,Sri Aurobindo College (Evening),B.A Program (Economics + Physical Education),600.2915514,469.9906593,459.517079,285.4653571,417.4743068,,
1292,Sri Aurobindo College (Evening),B.A Program (History + Sanskrit),404.5941377,177.429788,282.40334,,,,
1293,Sri Guru Gobind Singh College of Commerce,B.Com (Hons.),860.4803068,,,,,451.447563,
1294,Sri Guru Gobind Singh College of Commerce,B.Com,842.7418525,,,,,321.7444823,
1295,Sri Guru Gobind Singh College of Commerce,B.A. (Hons.) Economics,806.3901992,,,,,,
1296,Sri Guru Gobind Singh College of Commerce,B.Sc (Hons.) Computer Science,699.3283591,,,,,223.4881666,
1297,Sri Guru Gobind Singh College of Commerce,B.A. (Hons.) Business Economics,511.5607359,,,,,195.9861844,
1298,Sri Guru Gobind Singh College of Commerce,Bachelor of Management Studies (BMS),538.2360934,,,,,280.8409881,
1299,Sri Guru Gobind Singh College of Commerce,B.A. (Hons.) Punjabi,153.405099,,,,,,
1300,Sri Guru Nanak Dev Khalsa College,B.Com (Hons.),784.0773968,,,,,,
1301,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) English,676.1528589,,,,,347.7723334,
1302,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Hindi,336.6832233,,,,,,
1303,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Punjabi,428.7557352,,,,,,
1304,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) History,679.5666628,,,,,201.3301826,
1305,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Political Science,715.0577075,,,,,,
1306,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Hindi Patrakarita,435.824364,,,,,362.5834572,
1307,Sri Guru Nanak Dev Khalsa College,B.Com,733.2320914,,,,,200.6212497,
1308,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Business Economics,435.5621045,,,,,,
1309,Sri Guru Nanak Dev Khalsa College,B.Sc (Hons.) Mathematics,574.2612458,,,,,,
1310,Sri Guru Nanak Dev Khalsa College,B.A Program (English + Economics),709.4795238,,,,,,
1311,Sri Guru Nanak Dev Khalsa College,B.A Program (English + Political Science),688.1075454,,,,,409.2037648,
1312,Sri Guru Nanak Dev Khalsa College,B.A Program (Punjabi + Economics),472.0943587,,,,,,
1313,Sri Guru Nanak Dev Khalsa College,B.A Program (Punjabi + History),336.5404072,,,,,,
1314,Sri Guru Nanak Dev Khalsa College,B.A Program (Economics + Political Science),665.8007069,,,,,251.4824782,
1315,Sri Guru Nanak Dev Khalsa College,B.A Program (History + Political Science),649.1656938,,,,,351.2472121,
1316,Sri Guru Nanak Dev Khalsa College,B.A Program (Punjabi + Political Science),365.4007599,,,,,,
1317,Sri Guru Nanak Dev Khalsa College,B.A Program (English + History),655.5765489,,,,,292.0745624,
1318,"Sri Guru Nanak Dev Khalsa 
College",B.A Program (Economics + History),682.506651,,,,,,
1319,Sri Guru Tegh Bahadur Khalsa,B.A. (Hons.) English,792.3376381,,,,,446.4060757,
1320,Sri Guru Tegh Bahadur Khalsa,B.A. (Hons.) Hindi,444.5043393,,,,,175.1055452,
1321,Sri Guru Tegh Bahadur Khalsa,B.A. (Hons.) Punjabi,189.0328225,,,,,144.7231893,
1322,Sri Guru Tegh Bahadur Khalsa,B.Sc (Hons.) Computer Science,724.3136093,,,,,281.94651,
1323,Sri Guru Tegh Bahadur Khalsa,B.A. (Hons.) Economics,823.1386267,,,,,,
1324,Sri Guru Tegh Bahadur Khalsa,B.A. (Hons.) History,806.7009839,,,,,579.0032522,
1325,Sri Guru Tegh Bahadur Khalsa,B.A. (Hons.) Political Science,855.276484,,,,,648.7689942,
1326,Sri Guru Tegh Bahadur Khalsa,B.Com (Hons.),869.2430756,,,,,559.4080475,
1327,Sri Guru Tegh Bahadur Khalsa,B.Com,855.6876072,,,,,523.0072903,
1328,Sri Guru Tegh Bahadur Khalsa,B.Sc (Hons.) Botany,558.3025703,,,,,,
1329,Sri Guru Tegh Bahadur Khalsa,B.Sc (Hons.) Chemistry,432.3665682,,,,,,
1330,Sri Guru Tegh Bahadur Khalsa,B.Sc (Hons.) Electronics,425.495357,,,,,,
1331,Sri Guru Tegh Bahadur Khalsa,B.Sc (Hons.) Mathematics,705.7322637,,,,,,
1332,Sri Guru Tegh Bahadur Khalsa,B.Sc (Hons.) Physics,444.1712024,,,,,,
1333,Sri Guru Tegh Bahadur Khalsa,B.Sc (Hons.) Zoology,590.7753561,,,,,174.3294008,
1334,Sri Guru Tegh Bahadur Khalsa,B.Sc (Prog.) Physical Science with Chemistry,341.7991038,,,,,,
1335,Sri Guru Tegh Bahadur Khalsa,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,426.9747272,,,,,,
1336,Sri Guru Tegh Bahadur Khalsa,B.A. (Hons.) Business Economics,502.4463719,,,,,,
1337,Sri Guru Tegh Bahadur Khalsa,B.Sc (Prog.) Life Science,555.4420585,,,,,153.8101728,
1338,Sri Guru Tegh Bahadur Khalsa,B.A Program (Economics + History),807.6362644,,,,,418.6688903,
1339,Sri Guru Tegh Bahadur Khalsa,B.A Program (Economics + Mathematics),826.276542,,,,,,
1340,Sri Guru Tegh Bahadur Khalsa,B.A Program (Economics + Music),799.0732001,,,,,,
1341,Sri Guru Tegh Bahadur Khalsa,B.A Program (Economics + Political Science),815.5963411,,,,,444.4518021,
1342,Sri Guru Tegh Bahadur Khalsa,B.A Program (History + Music),721.8403848,,,,,,
1343,Sri Guru Tegh Bahadur Khalsa,B.A Program (History + Political Science),812.0280624,,,,,623.2207915,
1344,Sri Guru Tegh Bahadur Khalsa,B.A Program (Mathematics + Music),672.0508353,,,,,,
1345,Sri Guru Tegh Bahadur Khalsa,B.A Program (Mathematics + Political Science),781.9023773,,,,,,
1346,Sri Venketeswara College,B.Com,872.7405558,790.8675104,717.7613138,640.3259713,829.5165037,543.0986128,
1347,Sri Venketeswara College,B.Com (Hons.),886.9932401,805.3673431,737.5958165,660.3737733,846.1442849,585.4308181,
1348,Sri Venketeswara College,B.A. (Hons.) English,816.2592809,712.5766221,663.3144302,624.3419624,738.7742111,473.1476772,
1349,Sri Venketeswara College,B.A. (Hons.) Hindi,454.936089,369.6740614,359.3980653,261.0404096,183.4754661,279.2373341,
1350,Sri Venketeswara College,B.A. (Hons.) Sanskrit,228.0062347,332.6364111,200.4940679,,304.3679567,,
1351,Sri Venketeswara College,B.A. (Hons.) Economics,842.7468105,671.1751361,605.5589997,430.0284412,719.7551267,,
1352,Sri Venketeswara College,B.A. (Hons.) History,830.927953,774.0696162,704.3504968,707.3550675,796.4298554,543.0876492,
1353,Sri Venketeswara College,B.A. (Hons.) Political Science,875.0768343,836.0191866,759.2198439,753.3846531,830.1149771,729.7192378,
1354,Sri Venketeswara College,B.A. (Hons.) Sociology,808.9428297,731.2297924,635.9875104,633.3126913,724.6461743,521.9217534,
1355,Sri Venketeswara College,B.Sc (Prog.) Life Science,563.5049975,507.9805644,408.4897652,355.0505117,523.7591034,,
1356,Sri Venketeswara College,B.Sc (Hons.) Physics,459.9986259,390.1028908,288.7369263,166.23616,404.6652863,,
1357,Sri Venketeswara College,B.Sc (Hons.) Chemistry,436.7141792,373.0564397,272.3957306,154.3632631,376.655145,,
1358,Sri Venketeswara College,B.Sc (Hons.) Botany,579.4597185,536.5521951,435.7619211,416.0636903,542.1594334,,
1359,Sri Venketeswara College,B.Sc (Hons.) Zoology,611.6288857,574.3002423,500.4114198,434.3914847,569.7913449,248.9643234,
1360,Sri Venketeswara College,B.Sc (Hons.) Biological Sciences,602.1296141,519.0243861,438.1847865,420.9923253,535.2817269,134.565873,
1361,Sri Venketeswara College,B.Sc (Hons.) Bio-Chemistry,627.4644406,587.2391957,500.1597787,411.6610018,577.9857618,419.6330618,
1362,Sri Venketeswara College,B.Sc (Hons.) Electronics,427.8106844,361.2148047,265.0452776,141.5621632,361.6240157,,
1363,Sri Venketeswara College,B.Sc (Hons.) Mathematics,730.777393,571.4718781,471.6655852,333.7104214,598.8619152,,
1364,Sri Venketeswara College,B.Sc (Hons.) Statistics,806.7343972,615.6383154,526.9928901,404.4966577,663.8214854,,
1365,Sri Venketeswara College,B.A Program (History + Political Science),832.2440879,777.9901426,722.9179154,721.6027253,773.9781625,628.6769944,
1366,Sri Venketeswara College,"B.A Program (Tamil + Political 
Science/History)",460.778829,399.0130666,165.6803383,,324.8431528,,
1367,Sri Venketeswara College,B.A Program (Hindi + History/Sociology),780.2297084,698.2529912,663.508465,563.5128957,692.3735542,470.2376397,
1368,Sri Venketeswara College,B.A Program (Sanskrit +Sociology/History),605.8628816,492.6849498,309.2225802,356.5973641,477.9022351,,
1369,Sri Venketeswara College,"B.A Program (English + 
Sociology/Economics) ",823.7006746,734.8782741,660.9710826,665.082258,770.2148169,671.8615812,
1370,Sri Venketeswara College,"B.A Program (Economics + 
Mathematics/Statistics/Sociology) ",832.1535955,698.7379706,669.6434187,626.9868736,714.7832633,,
1371,Sri Venketeswara College,"B.A Program (Telegu + Political 
Science/History) ",545.3358616,436.5101208,240.6739756,347.123438,504.5920051,,
